CLIENTNUM;Customer_Age;Gender;Marital_Status;Education_Level;Income_Category;Card_Category;Credit_Limit;Total_Revolving_Bal;Avg_Utilization_Ratio
381;49;M;Doctorate;Divorced;$80K - $120K;Blue;25178;1803;0.072
382;49;M;College;Divorced;$80K - $120K;Blue;9959;1143;0.115
383;51;M;Uneducated;Divorced;$80K - $120K;Blue;23453;0;0
384;48;M;College;Divorced;$80K - $120K;Blue;4479;0;0
385;41;M;High School;Divorced;$80K - $120K;Blue;16627;2118;0.127
386;43;M;Graduate;Divorced;$80K - $120K;Blue;24244;1649;0.068
387;46;M;Graduate;Divorced;$80K - $120K;Blue;34516;975;0.028
388;43;M;Uneducated;Divorced;$80K - $120K;Blue;19333;0;0
389;46;M;Graduate;Divorced;$80K - $120K;Blue;20434;1504;0.074
390;53;M;Unknown;Divorced;$80K - $120K;Blue;15594;1590;0.102
391;31;M;Graduate;Divorced;$80K - $120K;Silver;34516;1984;0.057
392;47;M;Unknown;Divorced;$80K - $120K;Blue;21714;1969;0.091
393;54;M;Graduate;Divorced;$80K - $120K;Blue;9580;132;0.014
394;54;M;Graduate;Divorced;$80K - $120K;Blue;29974;2114;0.071
395;31;M;Graduate;Divorced;$80K - $120K;Blue;21615;570;0.026
396;52;M;Graduate;Divorced;$80K - $120K;Silver;34516;751;0.022
397;34;M;Graduate;Divorced;$80K - $120K;Silver;34516;400;0.012
398;45;M;High School;Divorced;$80K - $120K;Blue;14290;1432;0.1
399;37;M;Graduate;Divorced;$80K - $120K;Blue;25187;2209;0.088
400;48;M;Doctorate;Divorced;$80K - $120K;Blue;10292;0;0
401;47;M;Graduate;Divorced;$80K - $120K;Blue;17504;476;0.027
402;43;F;Graduate;Divorced;Less than $40K;Blue;3195;1954;0.612
403;47;F;Unknown;Divorced;Less than $40K;Blue;3482;2114;0.607
404;43;F;High School;Divorced;Less than $40K;Silver;10514;1580;0.15
405;44;F;Uneducated;Divorced;Less than $40K;Silver;11127;1835;0.165
406;44;F;Graduate;Divorced;Less than $40K;Blue;1438.3;679;0.472
407;47;F;Uneducated;Divorced;Less than $40K;Silver;13878;2222;0.16
408;51;F;Uneducated;Divorced;Less than $40K;Blue;9648;1926;0.2
409;40;F;High School;Divorced;Less than $40K;Blue;2555;2117;0.829
410;54;F;Unknown;Divorced;Less than $40K;Blue;9376;1288;0.137
411;46;F;Graduate;Divorced;Less than $40K;Blue;9478;820;0.087
412;50;F;College;Divorced;Less than $40K;Blue;1491;0;0
413;48;F;Graduate;Divorced;Less than $40K;Blue;3117;1603;0.514
414;46;F;Doctorate;Divorced;Less than $40K;Blue;8693;1378;0.159
415;45;F;College;Divorced;Less than $40K;Blue;5923;1686;0.285
416;44;F;High School;Divorced;Less than $40K;Blue;2333;1485;0.637
417;40;F;Graduate;Divorced;Less than $40K;Blue;3170;2517;0.794
418;51;F;Unknown;Divorced;Less than $40K;Blue;3049;1151;0.378
419;46;M;Graduate;Divorced;Less than $40K;Blue;4213;997;0.237
420;26;M;College;Divorced;Less than $40K;Blue;4150;456;0.11
421;38;M;Unknown;Divorced;Less than $40K;Blue;5155;684;0.133
422;44;F;Graduate;Divorced;Less than $40K;Blue;1467;896;0.611
423;32;F;High School;Divorced;Less than $40K;Blue;2699;1609;0.596
424;48;F;College;Divorced;Less than $40K;Blue;2335;1845;0.79
425;49;F;Unknown;Divorced;Less than $40K;Blue;9165;0;0
426;49;F;Graduate;Divorced;Less than $40K;Blue;2228;1003;0.45
427;43;F;Unknown;Divorced;Less than $40K;Blue;2637;1272;0.482
428;45;F;Graduate;Divorced;Less than $40K;Blue;8121;1595;0.196
429;30;M;Post-Graduate;Divorced;Less than $40K;Blue;5061;0;0
430;51;F;College;Divorced;Less than $40K;Blue;4002;1669;0.417
431;29;F;Uneducated;Divorced;Less than $40K;Blue;2926;0;0
432;50;F;High School;Divorced;Less than $40K;Blue;5908;0;0
433;65;F;Graduate;Divorced;Less than $40K;Blue;6184;0;0
434;33;F;High School;Divorced;Less than $40K;Blue;3616;0;0
435;49;F;Unknown;Divorced;Less than $40K;Blue;1652;812;0.492
436;29;M;Graduate;Divorced;Less than $40K;Blue;2462;2021;0.821
437;31;M;Graduate;Divorced;Less than $40K;Blue;3312;2491;0.752
438;54;F;Graduate;Divorced;Less than $40K;Silver;12547;1378;0.11
439;28;F;Graduate;Divorced;Less than $40K;Blue;3818;584;0.153
440;36;F;Post-Graduate;Divorced;Less than $40K;Blue;8917;1091;0.122
441;44;F;Doctorate;Divorced;Less than $40K;Blue;2311;1830;0.792
442;45;F;Graduate;Divorced;Less than $40K;Blue;2803;0;0
443;29;F;Post-Graduate;Divorced;Less than $40K;Blue;2585;2008;0.777
444;30;M;College;Divorced;Less than $40K;Blue;7970;0;0
445;45;F;High School;Divorced;Less than $40K;Blue;9433;1578;0.167
446;44;F;High School;Divorced;Less than $40K;Blue;9235;1796;0.194
447;34;F;College;Divorced;Less than $40K;Blue;4274;2517;0.589
448;55;F;Uneducated;Divorced;Less than $40K;Blue;2111;1209;0.573
449;33;F;College;Divorced;Less than $40K;Blue;9857;0;0
450;31;M;High School;Divorced;Less than $40K;Blue;6012;0;0
451;36;F;Uneducated;Divorced;Less than $40K;Blue;3687;1655;0.449
452;27;F;College;Divorced;Less than $40K;Blue;2549;2130;0.836
453;28;M;High School;Divorced;Less than $40K;Blue;2265;1935;0.854
454;31;F;Uneducated;Divorced;Less than $40K;Blue;2853;1961;0.687
455;65;M;College;Divorced;Less than $40K;Blue;9706;1968;0.203
456;32;F;College;Divorced;Less than $40K;Blue;1835;1017;0.554
457;27;F;College;Divorced;Less than $40K;Blue;2166;890;0.411
458;30;F;Graduate;Divorced;Less than $40K;Blue;4704;0;0
459;48;F;Graduate;Divorced;Less than $40K;Blue;9816;0;0
460;55;F;Post-Graduate;Divorced;Less than $40K;Blue;9919;0;0
461;49;F;Uneducated;Divorced;Less than $40K;Blue;1902;0;0
462;45;F;High School;Divorced;Less than $40K;Blue;9977;2088;0.209
463;57;F;High School;Divorced;Less than $40K;Blue;3276;0;0
464;40;F;Graduate;Divorced;Less than $40K;Blue;1438.3;915;0.636
465;48;F;Uneducated;Divorced;Less than $40K;Blue;4668;0;0
466;30;F;Post-Graduate;Divorced;Less than $40K;Blue;2501;1845;0.738
467;37;M;Uneducated;Divorced;Less than $40K;Silver;11568;1846;0.16
468;33;F;Graduate;Divorced;Less than $40K;Blue;6803;2296;0.337
469;45;F;Graduate;Divorced;Less than $40K;Blue;3855;1188;0.308
470;61;F;Graduate;Divorced;Less than $40K;Blue;2125;0;0
471;43;F;High School;Divorced;Less than $40K;Blue;7084;0;0
472;46;F;Post-Graduate;Divorced;Less than $40K;Blue;1752;611;0.349
473;41;F;Unknown;Divorced;Less than $40K;Blue;2758;1675;0.607
474;45;F;College;Divorced;Less than $40K;Blue;4948;1655;0.334
475;45;F;Post-Graduate;Divorced;Less than $40K;Blue;5216;1519;0.291
476;46;F;Graduate;Divorced;Less than $40K;Blue;9013;0;0
477;44;F;Graduate;Divorced;Less than $40K;Blue;7065;990;0.14
478;49;F;Unknown;Divorced;Less than $40K;Blue;2432;0;0
479;50;F;Unknown;Divorced;Less than $40K;Blue;2855;527;0.185
480;52;F;Graduate;Divorced;Less than $40K;Blue;6060;1687;0.278
481;43;F;College;Divorced;Less than $40K;Blue;1477;0;0
482;48;F;Unknown;Divorced;Less than $40K;Blue;3968;935;0.236
483;46;F;Uneducated;Divorced;Less than $40K;Blue;2483;2049;0.825
484;55;F;Graduate;Divorced;Less than $40K;Blue;3949;2024;0.513
485;48;F;Unknown;Divorced;Less than $40K;Blue;2806;2514;0.896
486;41;F;High School;Divorced;Less than $40K;Blue;1478;524;0.355
487;60;F;Uneducated;Divorced;Less than $40K;Blue;1443;0;0
488;62;F;Graduate;Divorced;Less than $40K;Blue;2230;1716;0.77
489;44;F;Post-Graduate;Divorced;Less than $40K;Blue;8320;0;0
490;65;F;Unknown;Divorced;Less than $40K;Blue;7487;1953;0.261
491;47;F;Graduate;Divorced;Less than $40K;Blue;5798;2517;0.434
492;45;M;Uneducated;Divorced;Less than $40K;Blue;2705;1334;0.493
493;56;F;Graduate;Divorced;Less than $40K;Blue;1960;1690;0.862
494;40;F;Unknown;Divorced;Less than $40K;Blue;2348;1061;0.452
495;58;F;Uneducated;Divorced;Less than $40K;Silver;11684;653;0.056
496;39;F;Graduate;Divorced;Less than $40K;Blue;6798;918;0.135
497;49;F;Graduate;Divorced;Less than $40K;Blue;1438.3;0;0
498;57;F;High School;Divorced;Less than $40K;Blue;3532;869;0.246
499;44;F;Doctorate;Divorced;Less than $40K;Blue;1916;0;0
500;42;F;High School;Divorced;Less than $40K;Blue;2069;1288;0.623
501;49;F;Unknown;Divorced;Less than $40K;Blue;3232;824;0.255
502;42;F;Uneducated;Divorced;Less than $40K;Blue;3131;849;0.271
503;47;F;Doctorate;Divorced;Less than $40K;Blue;2707;1367;0.505
504;45;F;High School;Divorced;Less than $40K;Blue;5486;685;0.125
505;49;F;High School;Divorced;Less than $40K;Blue;2976;2257;0.758
506;42;F;Graduate;Divorced;Less than $40K;Blue;3714;2517;0.678
507;49;F;Unknown;Divorced;Less than $40K;Blue;1757;1307;0.744
508;51;F;High School;Divorced;Less than $40K;Blue;3961;1729;0.437
509;44;F;Graduate;Divorced;Less than $40K;Blue;1880;0;0
510;41;M;Graduate;Divorced;Less than $40K;Blue;1438.3;0;0
511;43;F;Post-Graduate;Divorced;Less than $40K;Blue;3556;2517;0.708
512;48;F;College;Divorced;Less than $40K;Blue;4006;1646;0.411
513;43;F;Unknown;Divorced;Less than $40K;Blue;2905;2079;0.716
514;42;F;Post-Graduate;Divorced;Less than $40K;Blue;2120;1527;0.72
515;41;F;Uneducated;Divorced;Less than $40K;Blue;7764;621;0.08
516;54;F;Doctorate;Divorced;Less than $40K;Blue;1438.3;1120;0.779
517;31;F;Post-Graduate;Divorced;Less than $40K;Blue;4871;0;0
518;45;F;Graduate;Divorced;Less than $40K;Blue;1438.3;1226;0.852
519;37;F;Graduate;Divorced;Less than $40K;Blue;1734;987;0.569
520;43;F;Uneducated;Divorced;Less than $40K;Blue;2086;2007;0.962
521;53;F;Graduate;Divorced;Less than $40K;Blue;1529;563;0.368
522;37;F;Graduate;Divorced;Less than $40K;Blue;3328;2517;0.756
523;30;F;Uneducated;Divorced;Less than $40K;Blue;1644;0;0
524;57;F;Uneducated;Divorced;Less than $40K;Blue;2201;1420;0.645
525;48;F;Uneducated;Divorced;Less than $40K;Blue;4073;2517;0.618
526;40;F;High School;Divorced;Less than $40K;Blue;2579;1959;0.76
527;42;F;Uneducated;Divorced;Less than $40K;Blue;2029;1377;0.679
528;43;F;Graduate;Divorced;Less than $40K;Blue;2351;2127;0.905
529;46;F;Graduate;Divorced;Less than $40K;Blue;9863;686;0.07
530;52;F;High School;Divorced;Less than $40K;Blue;2427;1581;0.651
531;41;F;Graduate;Divorced;Less than $40K;Blue;7492;1399;0.187
532;50;F;Graduate;Divorced;Less than $40K;Blue;4248;316;0.074
533;53;F;Uneducated;Divorced;Less than $40K;Blue;2383;1516;0.636
534;55;F;Uneducated;Divorced;Less than $40K;Blue;1438.3;680;0.473
535;41;F;Doctorate;Divorced;Less than $40K;Blue;2029;621;0.306
536;60;F;College;Divorced;Less than $40K;Blue;3426;1650;0.482
537;44;F;Unknown;Divorced;Less than $40K;Blue;2617;1508;0.576
538;44;F;Doctorate;Divorced;Less than $40K;Blue;2406;1491;0.62
539;53;F;Graduate;Divorced;Less than $40K;Blue;4090;2517;0.615
540;45;F;Uneducated;Divorced;Less than $40K;Blue;1942;0;0
541;46;F;College;Divorced;Less than $40K;Blue;1852;1428;0.771
542;43;F;Uneducated;Divorced;Less than $40K;Blue;2077;1254;0.604
543;49;F;High School;Divorced;Less than $40K;Blue;1972;1489;0.755
544;28;F;Graduate;Divorced;Less than $40K;Blue;2543;1156;0.455
545;50;F;College;Divorced;Less than $40K;Blue;3462;1817;0.525
546;58;F;Uneducated;Divorced;Less than $40K;Blue;9909;0;0
547;55;F;College;Divorced;Less than $40K;Blue;2239;1340;0.598
548;39;F;Graduate;Divorced;Less than $40K;Blue;5494;1356;0.247
549;48;F;Unknown;Divorced;Less than $40K;Blue;1438.3;0;0
550;55;F;Graduate;Divorced;Less than $40K;Blue;1720;0;0
551;52;F;Unknown;Divorced;Less than $40K;Blue;2111;0;0
552;43;F;Uneducated;Divorced;Less than $40K;Blue;4332;1313;0.303
553;48;F;Unknown;Divorced;Less than $40K;Blue;2680;1871;0.698
554;59;F;Graduate;Divorced;Less than $40K;Blue;2228;1502;0.674
555;34;F;Unknown;Divorced;Less than $40K;Blue;4408;1510;0.343
556;60;F;High School;Divorced;Less than $40K;Blue;2737;1812;0.662
557;46;F;Doctorate;Divorced;Less than $40K;Blue;4120;1578;0.383
558;34;F;High School;Divorced;Less than $40K;Blue;2426;0;0
559;44;F;Post-Graduate;Divorced;Less than $40K;Blue;2295;1250;0.545
560;53;F;Graduate;Divorced;Less than $40K;Blue;2684;2126;0.792
561;52;F;College;Divorced;Less than $40K;Blue;1438.3;0;0
562;35;F;Unknown;Divorced;Less than $40K;Blue;1511;864;0.572
563;44;F;High School;Divorced;Less than $40K;Blue;1877;1203;0.641
564;41;F;High School;Divorced;Less than $40K;Blue;2137;996;0.466
565;47;M;Graduate;Divorced;Less than $40K;Blue;6397;0;0
566;44;F;Unknown;Divorced;Less than $40K;Blue;1693;1457;0.861
567;42;F;College;Divorced;Less than $40K;Blue;1878;1024;0.545
568;32;F;Unknown;Divorced;Less than $40K;Blue;1438.3;0;0
569;51;F;Graduate;Divorced;Less than $40K;Blue;1495;691;0.462
570;47;F;Graduate;Divorced;Less than $40K;Blue;3027;1671;0.552
571;65;M;Doctorate;Divorced;Less than $40K;Blue;1573;653;0.415
572;57;F;Doctorate;Divorced;Less than $40K;Blue;2504;1915;0.765
573;60;F;Graduate;Divorced;Less than $40K;Blue;2903;1251;0.431
574;39;F;Graduate;Divorced;Less than $40K;Blue;2092;0;0
575;43;F;Graduate;Divorced;Less than $40K;Blue;2422;1237;0.511
576;44;F;Uneducated;Divorced;Less than $40K;Blue;7182;1774;0.247
577;43;F;Uneducated;Divorced;Less than $40K;Blue;6811;0;0
578;42;F;College;Divorced;Less than $40K;Blue;2403;1105;0.46
579;47;F;Graduate;Divorced;Less than $40K;Blue;1438.3;0;0
580;45;M;High School;Divorced;Less than $40K;Blue;3489;2517;0.721
581;47;F;High School;Divorced;Less than $40K;Blue;2776;1341;0.483
582;51;F;Graduate;Divorced;Less than $40K;Blue;2987;1764;0.591
583;51;F;Uneducated;Divorced;Less than $40K;Blue;1562;1057;0.677
584;46;F;Graduate;Divorced;Less than $40K;Blue;1592;925;0.581
585;43;F;Uneducated;Divorced;Less than $40K;Blue;1706;0;0
586;54;F;High School;Divorced;Less than $40K;Blue;3591;2517;0.701
587;40;F;High School;Divorced;Less than $40K;Blue;2917;1310;0.449
588;45;F;Uneducated;Divorced;Less than $40K;Blue;2697;2216;0.822
589;58;F;Post-Graduate;Divorced;Less than $40K;Blue;1817;0;0
590;53;F;Graduate;Divorced;Less than $40K;Blue;3424;1333;0.389
591;43;F;High School;Divorced;Less than $40K;Blue;1662;613;0.369
592;59;M;High School;Divorced;Less than $40K;Blue;1438.3;0;0
593;46;F;College;Divorced;Less than $40K;Blue;1438.3;0;0
594;42;F;College;Divorced;Less than $40K;Blue;2283;1690;0.74
595;44;F;Graduate;Divorced;Less than $40K;Blue;1791;1314;0.734
596;41;F;College;Divorced;Less than $40K;Blue;1569;257;0.164
597;47;F;Graduate;Divorced;Less than $40K;Blue;2182;1566;0.718
598;43;F;Graduate;Divorced;Less than $40K;Blue;2525;1595;0.632
599;43;F;Graduate;Divorced;Less than $40K;Blue;1438.3;743;0.517
600;59;F;Uneducated;Divorced;Less than $40K;Blue;1863;1853;0.995
601;46;F;High School;Divorced;Less than $40K;Blue;1870;1785;0.955
602;45;F;Unknown;Divorced;Less than $40K;Blue;3223;243;0.075
603;48;F;College;Divorced;Less than $40K;Blue;3745;2517;0.672
604;40;F;Uneducated;Divorced;Less than $40K;Blue;3758;2047;0.545
605;49;F;Uneducated;Divorced;Less than $40K;Blue;1838;0;0
606;52;F;High School;Divorced;Less than $40K;Blue;6629;2517;0.38
607;58;F;Unknown;Divorced;Less than $40K;Blue;1508;0;0
608;43;F;High School;Divorced;Less than $40K;Blue;8203;0;0
609;55;F;College;Divorced;Less than $40K;Blue;3282;2262;0.689
610;32;F;Unknown;Divorced;Less than $40K;Blue;1732;0;0
611;31;F;College;Divorced;Less than $40K;Blue;2061;1904;0.924
612;51;F;High School;Divorced;Less than $40K;Blue;1438.3;0;0
613;45;F;Unknown;Divorced;Less than $40K;Blue;1811;787;0.435
614;45;F;High School;Divorced;Less than $40K;Blue;2052;0;0
615;31;F;High School;Divorced;Less than $40K;Blue;1984;0;0
616;39;F;Graduate;Divorced;Less than $40K;Blue;1438.3;801;0.557
617;38;F;High School;Divorced;Less than $40K;Blue;2722;1303;0.479
618;46;F;High School;Divorced;Less than $40K;Blue;2841;1807;0.636
619;62;F;College;Divorced;Less than $40K;Blue;4049;1685;0.416
620;39;F;Doctorate;Divorced;Less than $40K;Blue;3554;747;0.21
621;44;F;Graduate;Divorced;Less than $40K;Silver;13138;0;0
622;44;F;High School;Divorced;Less than $40K;Blue;2724;1288;0.473
623;54;F;Graduate;Divorced;Less than $40K;Blue;2506;1784;0.712
624;46;F;College;Divorced;Less than $40K;Blue;1774;1115;0.629
625;48;F;High School;Divorced;Less than $40K;Blue;2185;1495;0.684
626;40;M;Graduate;Divorced;Less than $40K;Silver;11409;1658;0.145
627;44;F;Uneducated;Divorced;Less than $40K;Blue;5594;1235;0.221
628;52;F;Uneducated;Divorced;Less than $40K;Blue;1986;1411;0.71
629;46;F;Graduate;Divorced;Less than $40K;Blue;2391;1625;0.68
630;54;F;Unknown;Divorced;Less than $40K;Blue;8758;1511;0.173
631;51;F;Graduate;Divorced;Less than $40K;Blue;2984;2512;0.842
632;49;F;Graduate;Divorced;Less than $40K;Blue;1838;1155;0.628
633;44;F;Unknown;Divorced;Less than $40K;Silver;13259;866;0.065
634;31;F;Uneducated;Divorced;Less than $40K;Silver;10850;1873;0.173
635;40;F;Graduate;Divorced;Less than $40K;Blue;8694;1117;0.128
636;37;F;Graduate;Divorced;Less than $40K;Silver;12033;1025;0.085
637;47;F;Graduate;Divorced;Less than $40K;Blue;9947;2496;0.251
638;31;F;Uneducated;Divorced;Less than $40K;Blue;3329;0;0
639;44;F;Graduate;Divorced;Less than $40K;Blue;3842;2459;0.64
640;40;F;Uneducated;Divorced;Less than $40K;Blue;4772;2004;0.42
641;30;F;Graduate;Divorced;Less than $40K;Blue;4203;996;0.237
642;32;F;High School;Divorced;Less than $40K;Blue;8851;1753;0.198
643;48;M;Graduate;Divorced;Less than $40K;Blue;3442;1229;0.357
644;48;F;Post-Graduate;Divorced;Less than $40K;Blue;9943;2138;0.215
645;52;F;High School;Divorced;Less than $40K;Blue;5240;2517;0.48
646;50;F;Post-Graduate;Divorced;Less than $40K;Blue;3468;2221;0.64
647;48;F;Uneducated;Divorced;Less than $40K;Blue;4107;2517;0.613
648;41;F;High School;Divorced;Less than $40K;Blue;7106;2031;0.286
649;31;F;Unknown;Divorced;Less than $40K;Blue;3533;1206;0.341
650;49;F;Graduate;Divorced;Less than $40K;Blue;8687;1763;0.203
651;48;F;Doctorate;Divorced;Less than $40K;Silver;10610;0;0
652;29;M;Graduate;Divorced;Less than $40K;Blue;3839;1139;0.297
653;37;F;Graduate;Divorced;Less than $40K;Blue;3727;995;0.267
654;47;F;Post-Graduate;Divorced;Less than $40K;Blue;5016;2286;0.456
655;40;F;Uneducated;Divorced;Less than $40K;Blue;4423;2517;0.569
656;45;F;Uneducated;Divorced;Unknown;Blue;15875;1719;0.108
657;43;F;Graduate;Divorced;Unknown;Blue;3187;2430;0.762
658;39;F;Uneducated;Divorced;Unknown;Blue;26181;0;0
659;56;F;Uneducated;Divorced;Unknown;Blue;17561;0;0
660;51;F;Post-Graduate;Divorced;Unknown;Platinum;34516;1578;0.046
661;42;F;Unknown;Divorced;Unknown;Blue;17536;1525;0.087
662;49;F;High School;Divorced;Unknown;Blue;5267;0;0
663;30;F;Graduate;Divorced;Unknown;Blue;7772;1890;0.243
664;58;F;High School;Divorced;Unknown;Blue;21065;2517;0.119
665;39;F;Graduate;Divorced;Unknown;Blue;2420;1422;0.588
666;49;F;Graduate;Divorced;Unknown;Blue;2561;0;0
667;47;F;Uneducated;Divorced;Unknown;Silver;32444;1843;0.057
668;29;M;College;Divorced;Unknown;Blue;3107;1720;0.554
669;39;F;Uneducated;Divorced;Unknown;Blue;12512;666;0.053
670;52;F;Graduate;Divorced;Unknown;Blue;13169;1499;0.114
671;28;M;Uneducated;Divorced;Unknown;Blue;16766;1535;0.092
672;45;F;High School;Divorced;Unknown;Blue;17156;2517;0.147
673;30;M;Uneducated;Divorced;Unknown;Blue;12539;910;0.073
674;31;F;College;Divorced;Unknown;Blue;3647;1480;0.406
675;26;M;Graduate;Divorced;Unknown;Blue;21084;2517;0.119
676;40;F;Graduate;Divorced;Unknown;Blue;18332;1376;0.075
677;43;F;Graduate;Divorced;Unknown;Blue;14622;0;0
678;53;F;College;Divorced;Unknown;Blue;17054;0;0
679;44;F;Unknown;Divorced;Unknown;Blue;17116;1289;0.075
680;46;F;Graduate;Divorced;Unknown;Blue;6853;1679;0.245
681;40;F;College;Divorced;Unknown;Blue;6772;0;0
682;45;F;Uneducated;Divorced;Unknown;Blue;20356;2517;0.124
683;44;F;Uneducated;Divorced;Unknown;Blue;9908;2066;0.209
684;58;F;Uneducated;Divorced;Unknown;Blue;3266;859;0.263
685;48;F;Graduate;Divorced;Unknown;Blue;7860;0;0
686;31;F;Graduate;Divorced;Unknown;Blue;1469;0;0
687;65;F;College;Divorced;Unknown;Blue;13666;0;0
688;50;F;High School;Divorced;Unknown;Blue;9716;874;0.09
689;43;F;Doctorate;Divorced;Unknown;Blue;5738;0;0
690;43;F;Unknown;Divorced;Unknown;Blue;9051;1557;0.172
691;33;M;Unknown;Divorced;Unknown;Blue;25045;0;0
692;64;F;High School;Divorced;Unknown;Blue;18038;1184;0.066
693;45;F;Doctorate;Divorced;Unknown;Blue;12587;815;0.065
694;46;F;Unknown;Divorced;Unknown;Blue;26496;1406;0.053
695;44;F;Doctorate;Divorced;Unknown;Blue;9856;671;0.068
696;33;F;High School;Divorced;Unknown;Blue;9725;0;0
697;53;F;High School;Divorced;Unknown;Blue;7939;0;0
698;42;F;Graduate;Divorced;Unknown;Blue;2782;1782;0.641
699;58;M;Graduate;Divorced;Unknown;Blue;9097;1656;0.182
700;51;F;Graduate;Divorced;Unknown;Blue;5062;1659;0.328
701;39;F;Uneducated;Divorced;Unknown;Blue;2809;0;0
702;41;F;High School;Divorced;Unknown;Blue;2416;1305;0.54
703;38;F;Graduate;Divorced;Unknown;Blue;29638;857;0.029
704;53;F;Post-Graduate;Divorced;Unknown;Blue;12286;997;0.081
705;51;F;Doctorate;Divorced;Unknown;Blue;8930;2517;0.282
706;48;F;Doctorate;Divorced;Unknown;Blue;4549;1313;0.289
707;44;F;College;Divorced;Unknown;Blue;2002;1448;0.723
708;45;F;Graduate;Divorced;Unknown;Blue;17678;0;0
709;54;F;High School;Divorced;Unknown;Blue;4806;0;0
710;51;F;Graduate;Divorced;Unknown;Blue;2069;1802;0.871
711;43;F;Graduate;Divorced;Unknown;Blue;9535;660;0.069
712;35;F;Unknown;Divorced;Unknown;Blue;1438.3;0;0
713;27;F;Graduate;Divorced;Unknown;Blue;13439;2003;0.149
714;43;F;Graduate;Divorced;Unknown;Blue;11536;2074;0.18
715;49;F;Doctorate;Divorced;Unknown;Blue;3802;1558;0.41
716;43;F;College;Divorced;Unknown;Blue;3264;2042;0.626
717;31;F;Uneducated;Divorced;Unknown;Blue;5190;1682;0.324
718;36;F;Uneducated;Divorced;Unknown;Blue;14304;699;0.049
719;52;F;Uneducated;Divorced;Unknown;Blue;1438.3;771;0.536
720;42;F;Unknown;Divorced;Unknown;Blue;2369;1019;0.43
721;28;F;College;Divorced;Unknown;Blue;11881;1488;0.125
722;41;F;College;Divorced;Unknown;Blue;1438.3;0;0
723;48;F;Post-Graduate;Divorced;Unknown;Blue;3745;1291;0.345
724;46;F;Uneducated;Divorced;Unknown;Blue;20080;0;0
725;58;F;High School;Divorced;Unknown;Gold;34516;1864;0.054
726;34;F;Graduate;Divorced;Unknown;Blue;12373;0;0
727;42;F;Uneducated;Divorced;Unknown;Blue;10039;1600;0.159
728;32;F;High School;Divorced;Unknown;Blue;12268;1165;0.095
729;42;F;Uneducated;Divorced;Unknown;Blue;2712;0;0
730;47;F;Uneducated;Divorced;Unknown;Blue;12581;1235;0.098
731;36;F;Unknown;Divorced;Unknown;Blue;8513;0;0
732;40;F;Post-Graduate;Divorced;Unknown;Blue;8494;2023;0.238
733;31;F;Graduate;Divorced;Unknown;Blue;1623;0;0
734;49;F;Graduate;Divorced;Unknown;Silver;34516;1163;0.034
735;57;F;Uneducated;Divorced;Unknown;Blue;2312;1789;0.774
736;59;F;Uneducated;Divorced;Unknown;Blue;3709;1197;0.323
737;47;M;High School;Divorced;Unknown;Silver;34516;2019;0.058
738;45;F;Graduate;Divorced;Unknown;Blue;12406;1980;0.16
739;47;F;College;Divorced;Unknown;Blue;6769;274;0.04
740;46;F;Uneducated;Divorced;Unknown;Blue;8110;1549;0.191
741;48;F;Graduate;Divorced;Unknown;Blue;7791;1472;0.189
742;46;F;Graduate;Divorced;Unknown;Blue;3515;0;0
743;52;F;Uneducated;Divorced;Unknown;Blue;12091;0;0
744;35;F;Unknown;Divorced;Unknown;Blue;19033;1555;0.082
745;50;F;Graduate;Divorced;Unknown;Silver;34516;2381;0.069
746;49;F;Graduate;Divorced;Unknown;Blue;14072;1917;0.136
747;32;F;Graduate;Divorced;Unknown;Silver;33779;1526;0.045
748;48;F;Unknown;Divorced;Unknown;Blue;20974;2249;0.107
749;51;M;Unknown;Married;$120K +;Gold;34516;2264;0.066
750;49;M;Unknown;Married;$120K +;Blue;19763;2517;0.127
751;56;M;Graduate;Married;$120K +;Blue;15769;0;0
752;57;M;Unknown;Married;$120K +;Blue;5266;0;0
