CLIENTNUM;Customer_Age;Gender;Education_Level;Marital_Status;Income_Category;Card_Category;Credit_Limit;Total_Revolving_Bal;Avg_Utilization_Ratio,;;;;;;;;;;
715120608;44;M;Graduate;Single;$60K - $80K;Blue;14546;1703;0.117,;;;;;;;;;;
770632758;50;F;Doctorate;Single;Unknown;Blue;2521;1608;0.638,;;;;;;;;;;
779078733;55;M;Doctorate;Married;$60K - $80K;Blue;16427;1682;0.102,;;;;;;;;;;
771742533;48;M;Graduate;Unknown;$40K - $60K;Blue;13068;1718;0.131,;;;;;;;;;;
720250158;45;M;College;Single;$60K - $80K;Blue;23218;1814;0.078,;;;;;;;;;;
716458983;60;M;High School;Married;$40K - $60K;Blue;3281;837;0.255,;;;;;;;;;;
713747733;55;M;High School;Married;$40K - $60K;Blue;3096;2217;0.716,;;;;;;;;;;
712270158;62;F;High School;Married;$40K - $60K;Blue;2052;1250;0.609,;;;;;;;;;;
789562383;38;F;High School;Unknown;Less than $40K;Blue;1438.3;583;0.405,;;;;;;;;;;
754897008;46;M;High School;Single;$40K - $60K;Blue;9432;1418;0.15,;;;;;;;;;;
819700533;50;M;High School;Single;$120K +;Silver;14938;2303;0.154,;;;;;;;;;;
712890408;45;M;Uneducated;Married;$60K - $80K;Blue;2221;1343;0.605,;;;;;;;;;;
720248208;47;M;Post-Graduate;Divorced;$60K - $80K;Blue;5731;1577;0.275,;;;;;;;;;;
779749908;48;M;College;Married;$60K - $80K;Gold;34516;2061;0.06,;;;;;;;;;;
717401883;35;M;Uneducated;Married;$60K - $80K;Blue;6985;1130;0.162,;;;;;;;;;;
721509558;51;M;Graduate;Married;$120K +;Blue;24221;1707;0.07,;;;;;;;;;;
710572458;36;F;High School;Married;Unknown;Blue;15439;0;0,;;;;;;;;;;
714576183;47;M;Graduate;Single;$80K - $120K;Blue;21637;2030;0.094,;;;;;;;;;;
721425558;52;M;Graduate;Single;$120K +;Blue;14543;0;0,;;;;;;;;;;
711109908;43;F;Uneducated;Married;Less than $40K;Blue;9684;2475;0.256,;;;;;;;;;;
715203108;63;M;High School;Married;$40K - $60K;Blue;5007;930;0.186,;;;;;;;;;;
710027508;61;M;Graduate;Married;$60K - $80K;Blue;1616;1047;0.648,;;;;;;;;;;
787464408;53;M;Uneducated;Single;$60K - $80K;Blue;19116;0;0,;;;;;;;;;;
783542133;53;F;Graduate;Married;Less than $40K;Blue;2759;2223;0.806,;;;;;;;;;;
708330858;57;M;Graduate;Married;$120K +;Blue;8249;1381;0.167,;;;;;;;;;;
714426783;38;F;Graduate;Single;Unknown;Blue;14041;2154;0.153,;;;;;;;;;;
712701333;53;M;High School;Married;$60K - $80K;Blue;5264;2169;0.412,;;;;;;;;;;
709494483;63;F;Unknown;Married;Less than $40K;Blue;2420;1912;0.79,;;;;;;;;;;
773373108;49;F;High School;Married;Less than $40K;Blue;2826;2070;0.732,;;;;;;;;;;
715812258;45;M;High School;Married;$80K - $120K;Blue;12518;1539;0.123,;;;;;;;;;;
778286433;67;M;Graduate;Married;$40K - $60K;Blue;5876;1297;0.221,;;;;;;;;;;
789270033;48;M;Graduate;Single;$80K - $120K;Silver;34516;0;0,;;;;;;;;;;
711569433;51;F;Uneducated;Divorced;Less than $40K;Blue;9648;1926;0.2,;;;;;;;;;;
720214833;52;M;High School;Single;$80K - $120K;Silver;34516;2177;0.063,;;;;;;;;;;
709346133;55;F;Uneducated;Married;Unknown;Blue;3025;2376;0.785,;;;;;;;;;;
788194458;34;M;High School;Married;$60K - $80K;Blue;3265;2517;0.771,;;;;;;;;;;
720779733;56;M;Uneducated;Married;$120K +;Blue;6041;1355;0.224,;;;;;;;;;;
717424458;44;F;Post-Graduate;Married;Less than $40K;Blue;2293;1823;0.795,;;;;;;;;;;
708820308;47;M;Post-Graduate;Unknown;$80K - $120K;Blue;13399;2505;0.187,;;;;;;;;;;
710558058;46;F;Unknown;Married;Less than $40K;Blue;4317;2517;0.583,;;;;;;;;;;
770590758;43;F;Graduate;Single;$40K - $60K;Blue;3378;1069;0.316,;;;;;;;;;;
718490658;50;F;Graduate;Single;Less than $40K;Blue;5012;2242;0.447,;;;;;;;;;;
711985833;38;F;Uneducated;Single;Less than $40K;Blue;2569;1605;0.625,;;;;;;;;;;
708967608;53;F;Graduate;Single;Less than $40K;Blue;3471;1785;0.514,;;;;;;;;;;
718505958;43;M;Graduate;Divorced;$120K +;Silver;34516;1699;0.049,;;;;;;;;;;
715024233;53;M;High School;Married;$120K +;Blue;3312;1844;0.557,;;;;;;;;;;
779249583;56;F;Graduate;Married;Less than $40K;Blue;2578;2462;0.955,;;;;;;;;;;
709278258;54;M;Unknown;Married;$40K - $60K;Blue;2902;2517;0.867,;;;;;;;;;;
778928283;57;F;High School;Married;Less than $40K;Blue;2742;2321;0.846,;;;;;;;;;;
712299858;62;M;High School;Married;Less than $40K;Blue;2077;1571;0.756,;;;;;;;;;;
799224108;46;F;Graduate;Single;Less than $40K;Blue;6265;1942;0.31,;;;;;;;;;;
809976033;49;M;Uneducated;Married;$60K - $80K;Blue;7819;1560;0.2,;;;;;;;;;;
716203308;52;M;Graduate;Single;$80K - $120K;Blue;2731;1692;0.62,;;;;;;;;;;
714871683;58;M;Uneducated;Married;$40K - $60K;Blue;1438.3;537;0.373,;;;;;;;;;;
716139933;54;M;High School;Married;$80K - $120K;Blue;16286;1710;0.105,;;;;;;;;;;
716984658;49;M;Graduate;Married;$120K +;Blue;34516;0;0,;;;;;;;;;;
713086008;58;F;High School;Married;Less than $40K;Blue;2609;2439;0.935,;;;;;;;;;;
713773458;52;M;High School;Single;$60K - $80K;Blue;7567;1173;0.155,;;;;;;;;;;
719242533;41;M;High School;Married;$60K - $80K;Blue;22770;2517;0.111,;;;;;;;;;;
772712658;62;F;Uneducated;Married;Less than $40K;Blue;3791;1648;0.435,;;;;;;;;;;
788868858;54;M;Graduate;Married;Less than $40K;Blue;2702;2517;0.932,;;;;;;;;;;
811898133;40;F;High School;Divorced;Less than $40K;Blue;2555;2117;0.829,;;;;;;;;;;
788808633;43;M;Graduate;Married;$80K - $120K;Blue;2355;1090;0.463,;;;;;;;;;;
779804208;53;F;Graduate;Single;$40K - $60K;Blue;5332;0;0,;;;;;;;;;;
781391058;55;M;Uneducated;Single;$40K - $60K;Blue;1443;1375;0.953,;;;;;;;;;;
790134408;46;M;Graduate;Single;$60K - $80K;Blue;10741;755;0.07,;;;;;;;;;;
788853258;41;M;Uneducated;Married;$60K - $80K;Blue;7984;1503;0.188,;;;;;;;;;;
711857733;49;M;Uneducated;Single;$60K - $80K;Blue;18584;2517;0.135,;;;;;;;;;;
822969858;61;F;Graduate;Married;Unknown;Blue;5585;1465;0.262,;;;;;;;;;;
719554758;46;M;Uneducated;Married;$80K - $120K;Blue;34516;2165;0.063,;;;;;;;;;;
711643458;50;F;Uneducated;Married;Less than $40K;Blue;1438.3;0;0,;;;;;;;;;;
788830683;40;M;Graduate;Single;$80K - $120K;Blue;2478;2031;0.82,;;;;;;;;;;
807030858;51;M;High School;Single;$120K +;Blue;34516;2274;0.066,;;;;;;;;;;
793059108;50;F;Graduate;Married;$40K - $60K;Blue;2339;1440;0.616,;;;;;;;;;;
716568708;47;F;Graduate;Married;Less than $40K;Blue;2726;0;0,;;;;;;;;;;
828281733;43;M;Unknown;Married;$120K +;Blue;14881;848;0.057,;;;;;;;;;;
717229158;36;F;Graduate;Married;$40K - $60K;Blue;1628;969;0.595,;;;;;;;;;;
715915458;47;F;Graduate;Married;Less than $40K;Blue;3156;1644;0.521,;;;;;;;;;;
819129858;46;F;Graduate;Single;Less than $40K;Blue;4745;1270;0.268,;;;;;;;;;;
713441958;46;M;High School;Married;$120K +;Blue;19727;1785;0.09,;;;;;;;;;;
719091333;52;M;Uneducated;Married;$60K - $80K;Blue;22720;793;0.035,;;;;;;;;;;
708666258;43;M;Unknown;Married;$40K - $60K;Blue;8129;1799;0.221,;;;;;;;;;;
714914583;40;F;Graduate;Single;Less than $40K;Blue;3751;1521;0.405,;;;;;;;;;;
714363858;54;F;High School;Married;Less than $40K;Blue;1594;1411;0.885,;;;;;;;;;;
721347408;55;F;High School;Single;Less than $40K;Blue;2569;1403;0.546,;;;;;;;;;;
809608533;49;F;Post-Graduate;Single;Unknown;Blue;18206;1586;0.087,;;;;;;;;;;
772047183;45;M;High School;Married;$40K - $60K;Blue;3104;1766;0.569,;;;;;;;;;;
714217908;49;M;Graduate;Married;$40K - $60K;Blue;2406;1560;0.648,;;;;;;;;;;
714819183;63;M;Uneducated;Married;$80K - $120K;Blue;24571;1955;0.08,;;;;;;;;;;
716455683;40;F;High School;Single;Less than $40K;Gold;15534;726;0.047,;;;;;;;;;;
710865633;41;F;Graduate;Married;Less than $40K;Silver;12301;2250;0.183,;;;;;;;;;;
752952108;37;M;Graduate;Married;$80K - $120K;Blue;2846;1818;0.639,;;;;;;;;;;
712595433;58;M;Uneducated;Unknown;$120K +;Blue;9788;1794;0.183,;;;;;;;;;;
714982383;55;M;High School;Married;$60K - $80K;Blue;7231;2381;0.329,;;;;;;;;;;
813814008;53;F;High School;Married;Less than $40K;Blue;2324;1576;0.678,;;;;;;;;;;
794545983;57;M;Graduate;Married;$80K - $120K;Blue;12208;1980;0.162,;;;;;;;;;;
708288108;43;M;Post-Graduate;Unknown;$80K - $120K;Blue;5639;1547;0.274,;;;;;;;;;;
715585158;58;M;Graduate;Married;$60K - $80K;Blue;10021;1617;0.161,;;;;;;;;;;
810449883;64;M;Unknown;Married;Less than $40K;Blue;2215;1915;0.865,;;;;;;;;;;
789863208;54;F;Graduate;Married;Less than $40K;Blue;2027;1480;0.73,;;;;;;;;;;
715022133;53;M;Graduate;Married;$60K - $80K;Blue;6363;1162;0.183,;;;;;;;;;;
712506708;39;F;College;Single;Less than $40K;Blue;3920;2008;0.512,;;;;;;;;;;
715699983;56;M;High School;Married;$60K - $80K;Blue;9226;1233;0.134,;;;;;;;;;;
818942433;54;F;Unknown;Divorced;Less than $40K;Blue;9376;1288;0.137,;;;;;;;;;;
712459233;59;F;Post-Graduate;Married;$40K - $60K;Blue;1944;1346;0.692,;;;;;;;;;;
716545383;42;M;Uneducated;Single;$40K - $60K;Blue;9599;1554;0.162,;;;;;;;;;;
721144383;42;M;Graduate;Married;$60K - $80K;Silver;28202;843;0.03,;;;;;;;;;;
821837958;43;M;College;Unknown;$80K - $120K;Blue;24850;1662;0.067,;;;;;;;;;;
804359133;55;M;High School;Married;$120K +;Blue;3805;2233;0.587,;;;;;;;;;;
713308683;52;M;Uneducated;Single;$80K - $120K;Blue;2733;1306;0.478,;;;;;;;;;;
788780958;46;M;Uneducated;Unknown;$40K - $60K;Blue;12781;1253;0.098,;;;;;;;;;;
717354558;57;M;Uneducated;Married;$120K +;Blue;3106;1120;0.361,;;;;;;;;;;
798473808;48;M;College;Married;$80K - $120K;Blue;7477;0;0,;;;;;;;;;;
712372158;45;M;Unknown;Married;$120K +;Blue;34516;2086;0.06,;;;;;;;;;;
715192308;48;M;High School;Married;$120K +;Blue;29963;2094;0.07,;;;;;;;;;;
708813033;47;M;Graduate;Single;$40K - $60K;Blue;6509;2033;0.312,;;;;;;;;;;
714639783;42;M;College;Married;$60K - $80K;Blue;13450;0;0,;;;;;;;;;;
709311633;41;M;Graduate;Unknown;$60K - $80K;Silver;27000;0;0,;;;;;;;;;;
709470858;51;M;College;Married;$120K +;Silver;34516;1254;0.036,;;;;;;;;;;
717292758;55;F;Graduate;Single;Less than $40K;Blue;6347;0;0,;;;;;;;;;;
779241783;67;M;Uneducated;Married;$40K - $60K;Blue;3106;1675;0.539,;;;;;;;;;;
715205358;39;M;Graduate;Married;$60K - $80K;Blue;2536;913;0.36,;;;;;;;;;;
778871508;54;M;Post-Graduate;Single;$60K - $80K;Blue;13048;1954;0.15,;;;;;;;;;;
779462433;55;F;Unknown;Married;Less than $40K;Blue;2453;968;0.395,;;;;;;;;;;
710147958;47;M;High School;Married;$40K - $60K;Silver;16138;1249;0.077,;;;;;;;;;;
709864833;49;M;Post-Graduate;Married;$60K - $80K;Blue;8077;1965;0.243,;;;;;;;;;;
778868958;42;F;Graduate;Married;Less than $40K;Blue;1929;1673;0.867,;;;;;;;;;;
717276708;57;M;Unknown;Single;$80K - $120K;Blue;3127;2517;0.805,;;;;;;;;;;
710004933;44;M;Uneducated;Married;$60K - $80K;Blue;8645;1454;0.168,;;;;;;;;;;
753606108;56;M;Unknown;Single;$60K - $80K;Blue;1438.3;0;0,;;;;;;;;;;
710940183;49;F;Graduate;Married;Less than $40K;Blue;2185;0;0,;;;;;;;;;;
718927533;45;M;Graduate;Single;$80K - $120K;Blue;24487;2517;0.103,;;;;;;;;;;
719337408;63;M;High School;Married;$60K - $80K;Blue;2567;0;0,;;;;;;;;;;
772308408;44;M;Graduate;Single;$80K - $120K;Blue;4131;785;0.19,;;;;;;;;;;
712981383;44;F;College;Married;Less than $40K;Silver;10790;1930;0.179,;;;;;;;;;;
790099758;40;M;High School;Married;$40K - $60K;Blue;6884;1001;0.145,;;;;;;;;;;
709547658;39;M;Uneducated;Single;$60K - $80K;Blue;13961;1299;0.093,;;;;;;;;;;
778770783;42;M;High School;Married;$80K - $120K;Blue;29801;1916;0.064,;;;;;;;;;;
713134458;54;M;High School;Married;$120K +;Blue;13219;0;0,;;;;;;;;;;
712159083;58;F;Unknown;Married;Less than $40K;Blue;2536;0;0,;;;;;;;;;;
713639958;46;F;Graduate;Divorced;Less than $40K;Blue;9478;820;0.087,;;;;;;;;;;
771180033;47;F;Unknown;Divorced;$40K - $60K;Blue;3502;1851;0.529,;;;;;;;;;;
717916758;67;F;Unknown;Married;Unknown;Blue;10509;2388;0.227,;;;;;;;;;;
711089733;50;F;College;Divorced;Less than $40K;Blue;1491;0;0,;;;;;;;;;;
716988633;55;M;High School;Divorced;$60K - $80K;Blue;9734;0;0,;;;;;;;;;;
779031033;46;F;Graduate;Married;$40K - $60K;Blue;2305;1627;0.706,;;;;;;;;;;
716302383;47;F;Uneducated;Married;$40K - $60K;Blue;14241;2081;0.146,;;;;;;;;;;
718281408;36;F;Unknown;Married;$40K - $60K;Blue;4789;1257;0.262,;;;;;;;;;;
721333233;40;M;Doctorate;Divorced;$60K - $80K;Blue;23138;1727;0.075,;;;;;;;;;;
794496033;57;M;Unknown;Single;$80K - $120K;Blue;23008;2280;0.099,;;;;;;;;;;
710519433;48;M;Unknown;Divorced;$80K - $120K;Blue;3131;2517;0.804,;;;;;;;;;;
814995933;58;F;Graduate;Married;Less than $40K;Blue;5798;1794;0.309,;;;;;;;;;;
721469433;48;M;Graduate;Single;$40K - $60K;Blue;6880;1390;0.202,;;;;;;;;;;
788386908;48;M;Graduate;Unknown;$80K - $120K;Platinum;34516;1531;0.044,;;;;;;;;;;
717198633;53;F;College;Married;$40K - $60K;Blue;2075;1469;0.708,;;;;;;;;;;
767695083;50;M;Graduate;Married;$80K - $120K;Blue;4589;0;0,;;;;;;;;;;
711791583;52;F;Graduate;Single;Less than $40K;Blue;2317;0;0,;;;;;;;;;;
712315683;53;F;Uneducated;Single;Less than $40K;Blue;1981;1518;0.766,;;;;;;;;;;
710038008;56;F;Graduate;Single;$40K - $60K;Blue;6038;0;0,;;;;;;;;;;
789129033;44;M;Unknown;Single;$80K - $120K;Blue;14910;877;0.059,;;;;;;;;;;
718349058;49;M;High School;Married;$80K - $120K;Blue;29659;1143;0.039,;;;;;;;;;;
789842283;54;M;Graduate;Married;$60K - $80K;Blue;4320;0;0,;;;;;;;;;;
714513033;39;F;Unknown;Single;$40K - $60K;Blue;11213;0;0,;;;;;;;;;;
714717483;39;F;Uneducated;Divorced;Unknown;Blue;26181;0;0,;;;;;;;;;;
714900408;41;F;High School;Single;Less than $40K;Blue;5773;0;0,;;;;;;;;;;
719418933;53;M;Uneducated;Married;$80K - $120K;Blue;4503;0;0,;;;;;;;;;;
720115683;47;M;Uneducated;Married;$80K - $120K;Blue;29770;1565;0.053,;;;;;;;;;;
779504058;46;F;Post-Graduate;Married;Less than $40K;Blue;5014;1910;0.381,;;;;;;;;;;
795979833;53;F;High School;Married;Less than $40K;Blue;3445;1074;0.312,;;;;;;;;;;
717392358;60;M;Graduate;Married;$80K - $120K;Blue;23412;1078;0.046,;;;;;;;;;;
718640508;59;F;Graduate;Single;Less than $40K;Blue;3044;1611;0.529,;;;;;;;;;;
803366358;38;M;Unknown;Single;$60K - $80K;Blue;14596;2192;0.15,;;;;;;;;;;
709230708;56;M;Uneducated;Single;Less than $40K;Blue;3864;1654;0.428,;;;;;;;;;;
781794708;35;M;Post-Graduate;Unknown;$80K - $120K;Blue;17030;1911;0.112,;;;;;;;;;;
801383808;50;M;Graduate;Single;$60K - $80K;Blue;23090;839;0.036,;;;;;;;;;;
710677608;53;M;Post-Graduate;Unknown;$80K - $120K;Blue;29205;1208;0.041,;;;;;;;;;;
708217758;63;M;Graduate;Married;$60K - $80K;Blue;14035;2061;0.147,;;;;;;;;;;
714272658;43;F;Uneducated;Single;Less than $40K;Blue;2962;2517;0.85,;;;;;;;;;;
717469158;46;M;Unknown;Married;$80K - $120K;Blue;18578;1385;0.075,;;;;;;;;;;
711864783;61;M;Uneducated;Single;$60K - $80K;Blue;2201;1138;0.517,;;;;;;;;;;
719407983;37;F;Post-Graduate;Married;Less than $40K;Blue;2061;1483;0.72,;;;;;;;;;;
710665533;42;F;Doctorate;Married;Unknown;Blue;24602;1660;0.067,;;;;;;;;;;
716804283;41;M;Uneducated;Divorced;$120K +;Blue;15911;896;0.056,;;;;;;;;;;
767294658;56;M;College;Single;$120K +;Blue;16867;0;0,;;;;;;;;;;
709122483;56;M;Graduate;Married;$60K - $80K;Blue;2783;1526;0.548,;;;;;;;;;;
708241233;52;F;Post-Graduate;Single;Less than $40K;Blue;2972;0;0,;;;;;;;;;;
717860358;40;F;High School;Single;$40K - $60K;Blue;5124;2235;0.436,;;;;;;;;;;
789337233;63;M;Graduate;Married;$40K - $60K;Blue;2880;2362;0.82,;;;;;;;;;;
720902133;58;M;High School;Single;$40K - $60K;Blue;5579;0;0,;;;;;;;;;;
721043058;58;M;Unknown;Married;$60K - $80K;Blue;12010;2149;0.179,;;;;;;;;;;
711870333;46;M;Uneducated;Divorced;$80K - $120K;Blue;34516;1597;0.046,;;;;;;;;;;
708398283;37;F;Graduate;Married;$40K - $60K;Blue;4394;885;0.201,;;;;;;;;;;
715878183;46;M;Graduate;Single;$80K - $120K;Blue;18325;723;0.039,;;;;;;;;;;
719451483;46;F;Post-Graduate;Married;Less than $40K;Blue;3773;1972;0.523,;;;;;;;;;;
709110633;41;M;Graduate;Single;$80K - $120K;Blue;21684;1748;0.081,;;;;;;;;;;
721059033;48;F;High School;Divorced;$40K - $60K;Blue;1919;774;0.403,;;;;;;;;;;
779912283;49;F;Graduate;Single;$40K - $60K;Blue;9995;1713;0.171,;;;;;;;;;;
717701733;44;M;Graduate;Married;$80K - $120K;Blue;11910;2098;0.176,;;;;;;;;;;
709913733;39;F;College;Married;Less than $40K;Blue;2279;1529;0.671,;;;;;;;;;;
718768158;57;M;College;Single;$40K - $60K;Blue;3539;0;0,;;;;;;;;;;
721375308;48;M;High School;Married;$80K - $120K;Blue;30579;1351;0.044,;;;;;;;;;;
711374283;47;M;High School;Single;$80K - $120K;Blue;24480;1923;0.079,;;;;;;;;;;
822893133;56;F;Uneducated;Divorced;Unknown;Blue;17561;0;0,;;;;;;;;;;
778465533;54;F;College;Married;Less than $40K;Blue;1638;0;0,;;;;;;;;;;
712138983;54;M;Graduate;Married;$60K - $80K;Blue;2947;2216;0.752,;;;;;;;;;;
716920908;52;M;High School;Married;$80K - $120K;Blue;5738;1112;0.194,;;;;;;;;;;
708095133;43;M;Unknown;Unknown;$120K +;Blue;33304;1833;0.055,;;;;;;;;;;
711195558;59;M;College;Single;$40K - $60K;Blue;7251;1603;0.221,;;;;;;;;;;
772735758;44;M;Unknown;Married;Unknown;Blue;2885;1895;0.657,;;;;;;;;;;
712024908;56;F;College;Married;Less than $40K;Blue;2641;1257;0.476,;;;;;;;;;;
778239933;45;F;Graduate;Married;Unknown;Blue;2801;2043;0.729,;;;;;;;;;;
714893733;55;M;High School;Married;$80K - $120K;Blue;16794;809;0.048,;;;;;;;;;;
754886958;48;F;College;Divorced;$40K - $60K;Blue;9336;1672;0.179,;;;;;;;;;;
710104908;56;F;College;Single;Less than $40K;Blue;2763;2517;0.911,;;;;;;;;;;
710558883;41;M;Uneducated;Married;$60K - $80K;Blue;17391;1044;0.06,;;;;;;;;;;
713827383;65;F;High School;Married;Less than $40K;Blue;3198;2493;0.78,;;;;;;;;;;
720267033;34;M;Post-Graduate;Single;$80K - $120K;Blue;5100;1786;0.35,;;;;;;;;;;
712049208;56;M;Post-Graduate;Married;$60K - $80K;Blue;3955;2517;0.636,;;;;;;;;;;
708688608;62;F;High School;Married;Less than $40K;Blue;3140;1985;0.632,;;;;;;;;;;
716223708;45;F;Uneducated;Single;Unknown;Blue;4028;710;0.176,;;;;;;;;;;
713217858;38;F;Uneducated;Single;Less than $40K;Blue;2264;0;0,;;;;;;;;;;
819352983;49;M;Unknown;Unknown;$120K +;Blue;21620;2008;0.093,;;;;;;;;;;
711019308;58;M;High School;Single;$60K - $80K;Blue;6385;1535;0.24,;;;;;;;;;;
768600558;41;F;Graduate;Single;$40K - $60K;Blue;2375;1658;0.698,;;;;;;;;;;
710202783;33;M;Graduate;Married;$60K - $80K;Blue;1963;1721;0.877,;;;;;;;;;;
712899333;47;F;College;Single;Less than $40K;Blue;4256;1084;0.255,;;;;;;;;;;
767036433;56;F;Graduate;Married;Less than $40K;Blue;5097;1152;0.226,;;;;;;;;;;
793473033;51;M;Graduate;Single;$60K - $80K;Blue;3228;2517;0.78,;;;;;;;;;;
721232058;49;M;Graduate;Unknown;$40K - $60K;Silver;20231;977;0.048,;;;;;;;;;;
719443683;50;M;Unknown;Single;$120K +;Blue;27512;2137;0.078,;;;;;;;;;;
715449333;55;F;Unknown;Married;$40K - $60K;Blue;1929;1540;0.798,;;;;;;;;;;
717998058;26;M;Graduate;Single;Less than $40K;Blue;2585;2019;0.781,;;;;;;;;;;
779610033;58;M;College;Married;$80K - $120K;Blue;12151;1799;0.148,;;;;;;;;;;
827332983;46;M;High School;Single;$80K - $120K;Gold;34516;2113;0.061,;;;;;;;;;;
721183983;48;M;High School;Married;$120K +;Blue;34516;1013;0.029,;;;;;;;;;;
718426533;42;M;Uneducated;Divorced;$60K - $80K;Blue;5504;0;0,;;;;;;;;;;
710698233;37;M;Graduate;Married;$80K - $120K;Blue;10021;1203;0.12,;;;;;;;;;;
780253533;63;F;Unknown;Married;Less than $40K;Blue;3558;2318;0.651,;;;;;;;;;;
793581933;50;M;High School;Single;$40K - $60K;Silver;19853;1513;0.076,;;;;;;;;;;
719229708;41;F;High School;Single;$40K - $60K;Blue;4969;838;0.169,;;;;;;;;;;
715158483;48;F;Graduate;Divorced;Less than $40K;Blue;3117;1603;0.514,;;;;;;;;;;
809296308;46;M;College;Single;$80K - $120K;Blue;21526;2332;0.108,;;;;;;;;;;
778176108;61;M;High School;Single;$60K - $80K;Blue;5504;1412;0.257,;;;;;;;;;;
796532958;59;F;Unknown;Married;Less than $40K;Blue;5512;1124;0.204,;;;;;;;;;;
709345008;53;F;Doctorate;Married;Unknown;Blue;1438.3;0;0,;;;;;;;;;;
717049533;39;F;Doctorate;Unknown;$40K - $60K;Blue;7262;1466;0.202,;;;;;;;;;;
719366358;51;M;High School;Married;$120K +;Blue;7319;1692;0.231,;;;;;;;;;;
721417233;45;M;Graduate;Married;$60K - $80K;Blue;1438.3;0;0,;;;;;;;;;;
711622683;48;M;Unknown;Single;$60K - $80K;Blue;7712;1387;0.18,;;;;;;;;;;
714578283;47;M;Graduate;Married;$60K - $80K;Blue;2053;0;0,;;;;;;;;;;
769574883;41;M;High School;Married;$40K - $60K;Blue;12804;2517;0.197,;;;;;;;;;;
717643608;48;M;College;Married;$80K - $120K;Blue;26443;1601;0.061,;;;;;;;;;;
709198158;50;F;Graduate;Single;Less than $40K;Blue;3125;1928;0.617,;;;;;;;;;;
712419708;56;F;Post-Graduate;Married;Less than $40K;Blue;4930;2259;0.458,;;;;;;;;;;
709103358;39;F;College;Single;Less than $40K;Blue;9476;0;0,;;;;;;;;;;
716966808;47;M;Graduate;Married;$80K - $120K;Blue;11722;1667;0.142,;;;;;;;;;;
772264383;44;M;Graduate;Single;$120K +;Blue;13301;0;0,;;;;;;;;;;
721057758;61;F;Unknown;Married;Unknown;Blue;1438.3;0;0,;;;;;;;;;;
769137108;43;F;Post-Graduate;Married;Less than $40K;Blue;1438.3;0;0,;;;;;;;;;;
717640083;59;M;High School;Married;$60K - $80K;Blue;6705;0;0,;;;;;;;;;;
716445783;42;F;Uneducated;Married;Unknown;Blue;22718;0;0,;;;;;;;;;;
708579633;40;M;Unknown;Divorced;$40K - $60K;Gold;23981;1788;0.075,;;;;;;;;;;
718715583;65;M;Unknown;Married;Less than $40K;Blue;2318;1010;0.436,;;;;;;;;;;
778686408;48;M;College;Married;$60K - $80K;Blue;19324;1040;0.054,;;;;;;;;;;
715015683;44;M;Graduate;Single;$40K - $60K;Blue;5331;1993;0.374,;;;;;;;;;;
805254708;36;F;Unknown;Married;Unknown;Blue;15700;1276;0.081,;;;;;;;;;;
710462433;45;M;Graduate;Single;$60K - $80K;Blue;17625;894;0.051,;;;;;;;;;;
721342383;39;M;Graduate;Married;$80K - $120K;Blue;17438;0;0,;;;;;;;;;;
720179883;40;M;College;Unknown;$80K - $120K;Blue;1962;0;0,;;;;;;;;;;
794977533;62;M;High School;Married;$60K - $80K;Blue;8077;0;0,;;;;;;;;;;
779445108;26;M;Graduate;Single;$40K - $60K;Blue;3290;1616;0.491,;;;;;;;;;;
718193958;60;M;Uneducated;Single;Less than $40K;Blue;2402;1728;0.719,;;;;;;;;;;
710955633;54;F;Doctorate;Single;Less than $40K;Blue;9256;1999;0.216,;;;;;;;;;;
716149383;62;M;Graduate;Married;$60K - $80K;Blue;3674;895;0.244,;;;;;;;;;;
752604633;57;M;College;Married;$40K - $60K;Blue;6462;0;0,;;;;;;;;;;
713889933;59;M;Graduate;Single;$40K - $60K;Blue;1638;0;0,;;;;;;;;;;
709446783;46;M;Graduate;Single;$60K - $80K;Blue;4335;2480;0.572,;;;;;;;;;;
789115833;44;M;High School;Single;$60K - $80K;Blue;3233;1034;0.32,;;;;;;;;;;
711242058;48;M;Unknown;Single;$80K - $120K;Blue;11862;2517;0.212,;;;;;;;;;;
787623858;43;M;Uneducated;Divorced;$120K +;Silver;34516;1938;0.056,;;;;;;;;;;
709040508;57;M;Uneducated;Married;$120K +;Blue;19802;1961;0.099,;;;;;;;;;;
708864708;46;M;College;Unknown;$80K - $120K;Blue;24869;1729;0.07,;;;;;;;;;;
717758583;40;M;High School;Unknown;$60K - $80K;Blue;3624;1975;0.545,;;;;;;;;;;
715416633;54;M;Unknown;Married;$80K - $120K;Blue;6175;960;0.155,;;;;;;;;;;
717956283;57;F;Graduate;Single;$40K - $60K;Blue;10953;1945;0.178,;;;;;;;;;;
721379433;44;M;Graduate;Married;$60K - $80K;Blue;11338;0;0,;;;;;;;;;;
712027683;47;F;Doctorate;Married;Less than $40K;Blue;5544;1184;0.214,;;;;;;;;;;
716027208;47;M;Doctorate;Married;$60K - $80K;Blue;19665;706;0.036,;;;;;;;;;;
720475233;50;F;High School;Married;Less than $40K;Blue;2927;1412;0.482,;;;;;;;;;;
712275108;53;F;College;Married;$40K - $60K;Blue;5146;1618;0.314,;;;;;;;;;;
718121658;56;M;College;Married;$60K - $80K;Blue;1704;0;0,;;;;;;;;;;
711593808;55;M;High School;Married;$60K - $80K;Blue;1438.3;0;0,;;;;;;;;;;
